0,20,0,0,0,0,0,0,0,0,0,0,43,30,15,0,0,0,0,0,0,60,120,0,0,0,30,0,0,45,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,120,60,0,0,40,0,0,0,0,60,0,0,0,0,0,0,0,0,20,60,0,0,0,90,0,0,45,0,0,0,30,20,0,0,0,0,10,0,0,0,0,0,60,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,20,0,0,0,0,30,0,0,15,0,0,50,0,0,60,0,0,0,120,0,90,0,0,0,0,0,0,0,60,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,180,0,90,0,0,0,15,0,120,0,0,130,0,40,0,30,0,0,0,180,0,0,0,0,0,180,0,0,60,0,0,0,0,0,0,0,90,0,90,0,0,0,0,90,0,0,0,0,0,0,0,60,65,0,0,0,0,0,0,0,5,45,0,0,0,0,0,0,30,0,0,0,0,0,0,45,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,75,0,0,0,0,0,0,90,0,15,0,0,60,0,180,120,0,0,0,0,0,75,0,0,0,0,0,0,60,0,0,120,0,0,60,65,30,180,0,0,0,60,0,0,0,60,0,0,0,0,0,0,5,0,60,0,0,60,0,0,0,0,0
0,15,0,0,0,0,0,0,0,0,0,0,54,0,30,0,0,25,30,0,0,60,0,0,0,0,0,0,30,0,5,0,30,0,0,60,0,0,25,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,30,0,0,0,0,40,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,40,0,10,0,30,0,0,0,0,30,0,6,120,30,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,160,90,0,0,0,0,90,25,0,60,45,30,186,0,0,90,0,0,45,0,0,0,0,0,30,60,0,0,0,0,0,10,5,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,165,30,18,0,0,0,0,0,0,30,0,30,0,0,0,0,0,0,0,0,240,160,0,120,0,0,0,0,0,0,0,0,60,0,120,0,0,0,0,0,0,0,0,150,45,0,0,60,0,0,0,30,120,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,75,0,60,0,0,15,0,0,0,0,120,0,0,0,0,120,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,30,0,0,0,0,60,0,0,60,0,30,0,0,0,0,60,0,0,0,0,0,0,45,0,0,30,0,0,0,0,15,0,120,0,180,0,30,0,120,0,0,0,35,0,0,0,0,0,0,0,0,0,90,16,0,60,0,0,60,40,48,0,0,20
5,0,0,0,0,0,0,120,0,0,0,0,25,90,20,0,0,45,60,0,0,150,0,0,0,0,40,0,0,0,55,0,0,0,0,30,0,30,0,0,75,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,20,0,0,0,0,60,0,60,0,0,0,10,60,0,0,50,0,0,0,0,0,0,18,0,0,0,0,0,60,0,0,0,0,0,0,0,0,60,0,0,30,0,0,0,0,0,0,30,0,0,120,0,0,120,0,120,0,0,0,30,30,0,0,120,0,0,0,60,0,70,0,0,0,0,30,0,0,180,0,120,15,5,0,0,70,0,0,180,120,0,0,0,0,0,0,0,20,180,0,180,0.5,60,50,0,0,120,0,30,0,0,0,0,100,0,0,0,0,0,4,10,0,0,0,40,0,0,0,0,0,120,0,0,0,0,0,180,0,0,120,0,0,0,0,60,0,0,30,0,90,0,0,90,0,0,0,0,0,0,0,0,0,20,105,0,0,0,30,45,0,0,120,0,0,0,0,0,60,0,0,0,0,0,0,0,10,60,0,0,0,15,80,0,0,0,0,0,60,0,62,30,0,0,0,0,0,0,0,0,60,0,65,0,0,0,0,60,60,0,0,0,0,0,30,60,0,0,0,0,120,0,180,30,0,90,0,0,120,0,45,0,0,0,0,70,30,0,60,4,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,20,120,0,0,0,120,0,0,120,0,0,0,0,160,30,0,0,5,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,240,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,60,120,0,0,0,0,0,0,0,0,0,30,0,0,120,0,0,0,42,0,0,0,0,0,25,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,60,60,0,120,0,0,0,0,0,0,0,0,30,60,0,0,1.32,0,0,90,0,0,60,0,0,0,0,30,60,0,0,5,0,120,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,2,0,0,130,0,0,0,0,0,0,0,50,0,0,15,0,0,0,20,0,0,0,0,0,0,0,0,0,0,60,0,65,0,0,0,15,0,0,0,150,0,0,120,120,0,0,0,0,0,0,0,0,0,30,20,0,0,0,0,0,0,30,150,0,0,0,0,10,0,0,0,0,0,0,0,60,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,105,0,200,0,15,0,80,0,0,0,0,0,0,0,60,0,30,0,0,0,0,0,160,0,0,0,150,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,30,0,0,0,0,0,0,0,0,30,0,0,15,0,0,0,0,0,0,0,45,60,0,60,0,0,0,0,0,0,240,0,0,0,0,120,0,120,0,0,0,0,30,0,0,0,0,0,0,0,120,0,0,0,45,0,0,45,0,0,0,0,0,0,0,0,0,36,0,0,0,76,0,0,0,0,0,0,20,0,0,0,0,60,0,0,0,0,120,0,0,90,0,0,45,0,120,0,20,0,0,30,0,30,0,0,0,40,0,0,0,0,0,120,70,0,90,30,0,37,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,60,0,90,0,0,0,0,0,0,0,0,180,0,25,0,0,0,0,0,0,0,0,0,0,0,180,0,40,0,0,0,0,0,0,0,0,0,0,40,0,0,60,75,0,0,0,0,0,0,0,90,120,70,0,25,0,0,0,0,0,15,100,0,0,0,0,1,0,0,0,110,60,0,0,0,120,0,0,45,0,0,0,60,0,0,30,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,5,0,35,0,0,0,60,0,0,0,0,34,60,90,0,0,30,0,45,0,0,60,0,0,0,0,20,0,90,0,0,45,0,0,0,0,0,0,120,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,60,0,60,120,0,45,0,60,0,0,0,0,0,0,0,80,0,0,180,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,120,0,0,0,0,120,0,0,0,120,30,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,120,105,0,0,0,180,0,0,0,0,0,24,0,0,0,5,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,30,0,0,0,0,30,0,0,0,150,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,120,0,0,180,120,0,0,45,0,0,0,0,0,20,5,65,20,85,0,60,0,0,0,0,0,0,40,0,0,0,240,0,0,0,180,0,0,0,130,45,0,0,20,0,120,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,60,0,30,0,0,0,0,0,120,0,0,0,80,0,0,0,0,0,0,0,0,0,0,120,0,0,0,40,0,0,0,0,125,0,10,30,0,60,0,0,30,0,0,0,0,0,0,0,0,60,0,0,15,0,0,0,45,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,60,0,0,0,0,45,0,180,0,0,0,0,50,0,0,0,0,0,2,25,0,15,0,0,180,90,0,0,0,60,0,160,0,0,0,60,0,0,60,0,0,120,0,0,0,30,0,120,0,0,15,0,60,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0
10,0,0,0,0,0,0,0,0,90,0,0,39,40,20,0,0,0,0,0,0,0,0,0,50,15,0,0,20,0,0,0,10,0,45,0,60,60,30,0,0,0,15,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,30,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,60,0,0,0,110,0,0,0,30,60,30,0,0,0,0,0,90,30,0,0,0,0,0,0,0,0,0,0,180,0,60,0,90,60,0,50,0,0,0,0,30,45,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,30,0,0,0,0,36,0,60,0,0,165,0,15,0,120,0,0,15,0,0,0,0,0,140,0,0,60,0,0,0,0,0,0,0,20,0,0,0,180,0,0,0,0,0,0,0,190,0,0,90,0,0,0,0,0,15,0,0,0,30,45,0,0,0,10,30,3,0,30,0,0,0,0,0,60,0,0,0,0,0,0,0,180,0,10,0,0,90,0,0,0,0,60,0,60,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,90,0,60,0,30,0,0,180,0,0,0,5,0,0,0,0,0,45,60,0,120,0,0,0,120,0,0,0,30,0,240,0,45,0,200,0,0,0,0,0,30,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0
60,30,0,0,0,0,0,0,0,0,0,0,70,20,15,0,0,0,25,0,0,0,0,0,0,20,0,60,30,0,0,0,0,0,0,0,0,120,20,120,0,0,10,0,0,120,60,60,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,60,0,0,60,0,0,0,0,0,0,0,90,90,0,0,0,0,0,0,30,90,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,60,0,0,0,0,20,0,0,0,0,0,0,10,0,0,60,30,0,0,20,0,120,45,0,0,0,0,120,45,0,60,20,0,0,20,0,90,0,0,45,0,0,0,120,0,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,120,0,45,0,120,0,60,0,0,90,25,0,60,90,0,120,0,25,0,0,10,0,30,0,0,0,0,0,0,0,30,60,0,0,0,0,0,0,0,0,120,0,0,0,0,25,30,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,90,0,0,0,10,0,0,0,0,10,0,0,0,0,90,0,120,30,0,0,0,0,0,0,0,0,0,0,0,90,0,60,0,55,0,45,30,0,180,60,0,0,0,300,0,205,0,0,0,0,0,0,0,0,0,120,0,0,0,30,60,0,0,0,0,180,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,50,0,0,0,0,20,5,35,0,0,15,60,0,0,0,0,0,0,0,100,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,60,0,120,75,0,0,0,0,0,60,0,0,0,0,0,0,0,0,60,0,15,10,0,0,0,30,0,20,120,0,0,0,0,30,0,0,0,0,0,0,0,0,60,0,0,60,0,0,0,0,0,0,40,0,120,0,0,0,0,0,120,20,0,60,0,0,124,0,0,60,0,0,0,30,80,0,0,0,0,0,0,0,60,0,30,15,5,0,0,25,0,60,160,0,0,0,0,0,0,90,0,0,0,0,180,0,0,0,0,0,0,0,40,0,30,0,30,0,0,180,0,0,10,0,0,0,0,0,0,120,240,60,0,120,30,0,0,0,0,0,0,0,0,60,190,0,0,20,0,0,0,0,0,0,0,0,90,120,30,0,0,0,0,0,0,0,90,0,0,0,0,0,20,20,0,120,30,0,0,60,0,30,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,30,65,30,0,0,0,120,0,0,60,0,0,0,0,0,30,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,60,0,0,120,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,26,0,120,0,60,60,0,0,0,0,30
0,0,0,0,0,0,0,0,0,0,0,0,0,13,40,0,0,25,0,0,0,0,0,0,0,0,88,70,0,30,0,0,0,0,0,0,120,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,26,0,0,0,45,0,0,20,0,120,0,0,0,0,10,0,90,0,0,0,30,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,30,0,0,0,60,0,120,0,0,0,0,0,0,30,90,0,0,0,0,195,100,170,0,60,0,60,0,0,45,0,120,0,5,0,0,10,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,1,0,45,240,0,0,0,45,0,0,0,0,0,0,0,0,0,20,30,0,0,0,0,0,0,60,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,90,0,45,15,35,0,0,0,0,0,90,140,0,0,0,0,30,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,120,150,132,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,30,0,0,0,0,0,0,50,0,0,480,0,0,0,0,0,60,0,0,0,120,0,0,0,30,0,60,0,20,0,0,0,0,0,60,0,90,0,0,0,0,0,0,0,50,0,120,0,0,0,0,0
